"true_Nc","target_fis","n_sample","replicate","method","num_N_hypothesized","N_try_max_factor","N_est","bias"
150,0.001,30,14,"bhd",15,6,38.155,-0.745633333333333
150,0.001,30,14,"betabin",15,6,24,-0.84
150,0.001,30,14,"betabin_dynamic",15,6,NA,NA
150,0.001,30,15,"wasserstein",15,6,25.4754754754755,-0.830163496830163
150,0.001,30,15,"bhd",15,6,38.0800800800801,-0.746132799466133
150,0.001,30,15,"betabin",15,6,24,-0.84
150,0.001,30,15,"betabin_dynamic",15,6,NA,NA
150,0.001,30,16,"wasserstein",15,6,25.607,-0.829286666666667
150,0.001,30,16,"bhd",15,6,37.296,-0.75136
150,0.001,30,16,"betabin",15,6,24,-0.84
150,0.001,30,16,"betabin_dynamic",15,6,NA,NA
150,0.001,30,17,"wasserstein",15,6,25.551,-0.82966
150,0.001,30,17,"bhd",15,6,38.508,-0.74328
150,0.001,30,17,"betabin",15,6,24,-0.84
150,0.001,30,17,"betabin_dynamic",15,6,NA,NA
150,0.001,30,18,"wasserstein",15,6,25.287,-0.83142
150,0.001,30,18,"bhd",15,6,37.191,-0.75206
150,0.001,30,18,"betabin",15,6,24,-0.84
150,0.001,30,18,"betabin_dynamic",15,6,NA,NA
150,0.001,30,19,"wasserstein",15,6,25.562,-0.829586666666667
150,0.001,30,19,"bhd",15,6,38.05,-0.746333333333333
150,0.001,30,19,"betabin",15,6,24,-0.84
150,0.001,30,19,"betabin_dynamic",15,6,NA,NA
150,0.001,30,20,"wasserstein",15,6,25.54,-0.829733333333333
150,0.001,30,20,"bhd",15,6,38.034,-0.74644
150,0.001,30,20,"betabin",15,6,24,-0.84
150,0.001,30,20,"betabin_dynamic",15,6,NA,NA
150,0.001,30,1,"wasserstein",51,3,25.592,-0.829386666666667
150,0.001,30,1,"bhd",51,3,29.618,-0.802546666666667
150,0.001,30,1,"betabin",51,3,24,-0.84
150,0.001,30,1,"betabin_dynamic",51,3,NA,NA
150,0.001,30,2,"wasserstein",51,3,25.5745745745746,-0.829502836169503
150,0.001,30,2,"bhd",51,3,29.5295295295295,-0.803136469803137
150,0.001,30,2,"betabin",51,3,24,-0.84
150,0.001,30,2,"betabin_dynamic",51,3,NA,NA
150,0.001,30,3,"wasserstein",51,3,25.544,-0.829706666666667
150,0.001,30,3,"bhd",51,3,29.752,-0.801653333333333
150,0.001,30,3,"betabin",51,3,24,-0.84
150,0.001,30,3,"betabin_dynamic",51,3,NA,NA
150,0.001,30,4,"wasserstein",51,3,25.4544544544545,-0.830303636970304
150,0.001,30,4,"bhd",51,3,29.3003003003003,-0.804664664664665
150,0.001,30,4,"betabin",51,3,24,-0.84
150,0.001,30,4,"betabin_dynamic",51,3,NA,NA
150,0.001,30,5,"wasserstein",51,3,25.529,-0.829806666666667
150,0.001,30,5,"bhd",51,3,29.923,-0.800513333333333
150,0.001,30,5,"betabin",51,3,24,-0.84
150,0.001,30,5,"betabin_dynamic",51,3,NA,NA
150,0.001,30,6,"wasserstein",51,3,25.479,-0.83014
150,0.001,30,6,"bhd",51,3,29.792,-0.801386666666667
150,0.001,30,6,"betabin",51,3,24,-0.84
150,0.001,30,6,"betabin_dynamic",51,3,NA,NA
150,0.001,30,7,"wasserstein",51,3,25.6106106106106,-0.829262595929263
150,0.001,30,7,"bhd",51,3,29.6096096096096,-0.802602602602603
150,0.001,30,7,"betabin",51,3,24,-0.84
150,0.001,30,7,"betabin_dynamic",51,3,NA,NA
150,0.001,30,8,"wasserstein",51,3,25.4144144144144,-0.830570570570571
150,0.001,30,8,"bhd",51,3,29.7627627627628,-0.801581581581582
150,0.001,30,8,"betabin",51,3,24,-0.84
150,0.001,30,8,"betabin_dynamic",51,3,NA,NA
150,0.001,30,9,"wasserstein",51,3,25.4584584584585,-0.830276943610277
150,0.001,30,9,"bhd",51,3,29.6526526526526,-0.802315648982316
150,0.001,30,9,"betabin",51,3,24,-0.84
150,0.001,30,9,"betabin_dynamic",51,3,NA,NA
150,0.001,30,10,"wasserstein",51,3,25.6556556556557,-0.828962295628962
150,0.001,30,10,"bhd",51,3,29.8058058058058,-0.801294627961295
150,0.001,30,10,"betabin",51,3,24,-0.84
150,0.001,30,10,"betabin_dynamic",51,3,NA,NA
150,0.001,30,11,"wasserstein",51,3,25.485,-0.8301
150,0.001,30,11,"bhd",51,3,29.725,-0.801833333333334
150,0.001,30,11,"betabin",51,3,24,-0.84
150,0.001,30,11,"betabin_dynamic",51,3,NA,NA
150,0.001,30,12,"wasserstein",51,3,25.578,-0.82948
150,0.001,30,12,"bhd",51,3,29.769,-0.80154
150,0.001,30,12,"betabin",51,3,24,-0.84
150,0.001,30,12,"betabin_dynamic",51,3,NA,NA
150,0.001,30,13,"wasserstein",51,3,25.6166166166166,-0.829222555889223
150,0.001,30,13,"bhd",51,3,29.6196196196196,-0.802535869202536
150,0.001,30,13,"betabin",51,3,24,-0.84
150,0.001,30,13,"betabin_dynamic",51,3,NA,NA
150,0.001,30,14,"wasserstein",51,3,25.4344344344344,-0.830437103770437
150,0.001,30,14,"bhd",51,3,29.5655655655656,-0.802896229562896
150,0.001,30,14,"betabin",51,3,24,-0.84
150,0.001,30,14,"betabin_dynamic",51,3,NA,NA
150,0.001,30,15,"wasserstein",51,3,25.469,-0.830206666666667
150,0.001,30,15,"bhd",51,3,29.771,-0.801526666666667
150,0.001,30,15,"betabin",51,3,24,-0.84
150,0.001,30,15,"betabin_dynamic",51,3,NA,NA
150,0.001,30,16,"wasserstein",51,3,25.6726726726727,-0.828848848848849
150,0.001,30,16,"bhd",51,3,29.968968968969,-0.800206873540207
150,0.001,30,16,"betabin",51,3,24,-0.84
150,0.001,30,16,"betabin_dynamic",51,3,NA,NA
150,0.001,30,17,"wasserstein",51,3,25.456,-0.830293333333333
150,0.001,30,17,"bhd",51,3,29.207,-0.805286666666667
150,0.001,30,17,"betabin",51,3,24,-0.84
150,0.001,30,17,"betabin_dynamic",51,3,NA,NA
150,0.001,30,18,"wasserstein",51,3,25.708,-0.828613333333333
150,0.001,30,18,"bhd",51,3,29.904,-0.80064
150,0.001,30,18,"betabin",51,3,24,-0.84
150,0.001,30,18,"betabin_dynamic",51,3,NA,NA
150,0.001,30,19,"wasserstein",51,3,25.634,-0.829106666666667
150,0.001,30,19,"bhd",51,3,29.91,-0.8006
150,0.001,30,19,"betabin",51,3,24,-0.84
150,0.001,30,19,"betabin_dynamic",51,3,NA,NA
150,0.001,30,20,"wasserstein",51,3,25.505,-0.829966666666667
150,0.001,30,20,"bhd",51,3,29.582,-0.802786666666667
150,0.001,30,20,"betabin",51,3,24,-0.84
150,0.001,30,20,"betabin_dynamic",51,3,NA,NA
150,0.001,30,1,"wasserstein",51,6,25.687,-0.828753333333333
150,0.001,30,1,"bhd",51,6,30.571,-0.796193333333333
150,0.001,30,1,"betabin",51,6,24,-0.84
150,0.001,30,1,"betabin_dynamic",51,6,NA,NA
150,0.001,30,2,"wasserstein",51,6,25.548,-0.82968
150,0.001,30,2,"bhd",51,6,30.929,-0.793806666666667
150,0.001,30,2,"betabin",51,6,24,-0.84
150,0.001,30,2,"betabin_dynamic",51,6,NA,NA
150,0.001,30,3,"wasserstein",51,6,25.548,-0.82968
150,0.001,30,3,"bhd",51,6,30.93,-0.7938
150,0.001,30,3,"betabin",51,6,24,-0.84
150,0.001,30,3,"betabin_dynamic",51,6,NA,NA
150,0.001,30,4,"wasserstein",51,6,25.678,-0.828813333333333
150,0.001,30,4,"bhd",51,6,31.099,-0.792673333333333
150,0.001,30,4,"betabin",51,6,24,-0.84
150,0.001,30,4,"betabin_dynamic",51,6,NA,NA
150,0.001,30,5,"wasserstein",51,6,25.536,-0.82976
150,0.001,30,5,"bhd",51,6,30.839,-0.794406666666666
150,0.001,30,5,"betabin",51,6,24,-0.84
150,0.001,30,5,"betabin_dynamic",51,6,NA,NA
150,0.001,30,6,"wasserstein",51,6,25.416,-0.83056
150,0.001,30,6,"bhd",51,6,30.725,-0.795166666666667
150,0.001,30,6,"betabin",51,6,24,-0.84
150,0.001,30,6,"betabin_dynamic",51,6,NA,NA
150,0.001,30,7,"wasserstein",51,6,25.615,-0.829233333333333
150,0.001,30,7,"bhd",51,6,30.845,-0.794366666666667
150,0.001,30,7,"betabin",51,6,24,-0.84
150,0.001,30,7,"betabin_dynamic",51,6,NA,NA
150,0.001,30,8,"wasserstein",51,6,25.569,-0.82954
150,0.001,30,8,"bhd",51,6,30.905,-0.793966666666667
150,0.001,30,8,"betabin",51,6,24,-0.84
150,0.001,30,8,"betabin_dynamic",51,6,NA,NA
150,0.001,30,9,"wasserstein",51,6,25.6606606606607,-0.828928928928929
150,0.001,30,9,"bhd",51,6,31.036036036036,-0.793093093093093
150,0.001,30,9,"betabin",51,6,24,-0.84
150,0.001,30,9,"betabin_dynamic",51,6,NA,NA
150,0.001,30,10,"wasserstein",51,6,25.591,-0.829393333333333
150,0.001,30,10,"bhd",51,6,30.92,-0.793866666666667
150,0.001,30,10,"betabin",51,6,24,-0.84
150,0.001,30,10,"betabin_dynamic",51,6,NA,NA
150,0.001,30,11,"wasserstein",51,6,25.6136136136136,-0.829242575909243
150,0.001,30,11,"bhd",51,6,30.7897897897898,-0.794734734734735
150,0.001,30,11,"betabin",51,6,24,-0.84
150,0.001,30,11,"betabin_dynamic",51,6,NA,NA
150,0.001,30,12,"wasserstein",51,6,25.4564564564565,-0.83029029029029
150,0.001,30,12,"bhd",51,6,30.7537537537538,-0.794974974974975
150,0.001,30,12,"betabin",51,6,24,-0.84
150,0.001,30,12,"betabin_dynamic",51,6,NA,NA
150,0.001,30,13,"wasserstein",51,6,25.5615615615616,-0.82958958958959
150,0.001,30,13,"bhd",51,6,30.8908908908909,-0.794060727394061
150,0.001,30,13,"betabin",51,6,24,-0.84
150,0.001,30,13,"betabin_dynamic",51,6,NA,NA
150,0.001,30,14,"wasserstein",51,6,25.585,-0.829433333333333
150,0.001,30,14,"bhd",51,6,30.699,-0.79534
150,0.001,30,14,"betabin",51,6,24,-0.84
150,0.001,30,14,"betabin_dynamic",51,6,NA,NA
150,0.001,30,15,"wasserstein",51,6,25.552,-0.829653333333333
150,0.001,30,15,"bhd",51,6,30.936,-0.79376
150,0.001,30,15,"betabin",51,6,24,-0.84
150,0.001,30,15,"betabin_dynamic",51,6,NA,NA
150,0.001,30,16,"wasserstein",51,6,25.642,-0.829053333333333
150,0.001,30,16,"bhd",51,6,30.569,-0.796206666666667
150,0.001,30,16,"betabin",51,6,24,-0.84
150,0.001,30,16,"betabin_dynamic",51,6,NA,NA
150,0.001,30,17,"wasserstein",51,6,25.578,-0.82948
150,0.001,30,17,"bhd",51,6,30.761,-0.794926666666667
150,0.001,30,17,"betabin",51,6,24,-0.84
150,0.001,30,17,"betabin_dynamic",51,6,NA,NA
150,0.001,30,18,"wasserstein",51,6,25.604,-0.829306666666667
150,0.001,30,18,"bhd",51,6,30.723,-0.79518
150,0.001,30,18,"betabin",51,6,24,-0.84
150,0.001,30,18,"betabin_dynamic",51,6,NA,NA
150,0.001,30,19,"wasserstein",51,6,25.551,-0.82966
150,0.001,30,19,"bhd",51,6,30.666,-0.79556
150,0.001,30,19,"betabin",51,6,24,-0.84
150,0.001,30,19,"betabin_dynamic",51,6,NA,NA
150,0.001,30,20,"wasserstein",51,6,25.569,-0.82954
150,0.001,30,20,"bhd",51,6,30.983,-0.793446666666666
150,0.001,30,20,"betabin",51,6,24,-0.84
150,0.001,30,20,"betabin_dynamic",51,6,NA,NA
150,0.001,45,1,"wasserstein",15,3,41.39,-0.724066666666667
150,0.001,45,1,"bhd",15,3,47.945,-0.680366666666667
150,0.001,45,1,"betabin",15,3,36,-0.76
150,0.001,45,1,"betabin_dynamic",15,3,NA,NA
150,0.001,45,2,"wasserstein",15,3,41.18,-0.725466666666667
150,0.001,45,2,"bhd",15,3,48.115,-0.679233333333333
150,0.001,45,2,"betabin",15,3,36,-0.76
150,0.001,45,2,"betabin_dynamic",15,3,NA,NA
150,0.001,45,3,"wasserstein",15,3,40.025,-0.733166666666667
150,0.001,45,3,"bhd",15,3,46.96,-0.686933333333333
150,0.001,45,3,"betabin",15,3,36,-0.76
150,0.001,45,3,"betabin_dynamic",15,3,NA,NA
150,0.001,45,4,"wasserstein",15,3,39.85,-0.734333333333333
150,0.001,45,4,"bhd",15,3,46.57,-0.689533333333333
150,0.001,45,4,"betabin",15,3,36,-0.76
150,0.001,45,4,"betabin_dynamic",15,3,NA,NA
150,0.001,45,5,"wasserstein",15,3,40.97,-0.726866666666667
150,0.001,45,5,"bhd",15,3,47.525,-0.683166666666667
150,0.001,45,5,"betabin",15,3,36,-0.76
150,0.001,45,5,"betabin_dynamic",15,3,NA,NA
150,0.001,45,6,"wasserstein",15,3,40.13,-0.732466666666667
150,0.001,45,6,"bhd",15,3,47.03,-0.686466666666667
150,0.001,45,6,"betabin",15,3,36,-0.76
150,0.001,45,6,"betabin_dynamic",15,3,NA,NA
150,0.001,45,7,"wasserstein",15,3,39.92,-0.733866666666667
150,0.001,45,7,"bhd",15,3,46.92,-0.6872
150,0.001,45,7,"betabin",15,3,36,-0.76
150,0.001,45,7,"betabin_dynamic",15,3,NA,NA
150,0.001,45,8,"wasserstein",15,3,39.71,-0.735266666666667
150,0.001,45,8,"bhd",15,3,47.42,-0.683866666666667
150,0.001,45,8,"betabin",15,3,36,-0.76
150,0.001,45,8,"betabin_dynamic",15,3,NA,NA
150,0.001,45,9,"wasserstein",15,3,41.005,-0.726633333333333
150,0.001,45,9,"bhd",15,3,47.485,-0.683433333333333
150,0.001,45,9,"betabin",15,3,36,-0.76
150,0.001,45,9,"betabin_dynamic",15,3,NA,NA
150,0.001,45,10,"wasserstein",15,3,40.235,-0.731766666666667
150,0.001,45,10,"bhd",15,3,47.095,-0.686033333333333
150,0.001,45,10,"betabin",15,3,36,-0.76
150,0.001,45,10,"betabin_dynamic",15,3,NA,NA
150,0.001,45,11,"wasserstein",15,3,39.605,-0.735966666666667
150,0.001,45,11,"bhd",15,3,46.15,-0.692333333333333
150,0.001,45,11,"betabin",15,3,36,-0.76
150,0.001,45,11,"betabin_dynamic",15,3,NA,NA
150,0.001,45,12,"wasserstein",15,3,40.025,-0.733166666666667
150,0.001,45,12,"bhd",15,3,46.54,-0.689733333333333
150,0.001,45,12,"betabin",15,3,36,-0.76
150,0.001,45,12,"betabin_dynamic",15,3,NA,NA
150,0.001,45,13,"wasserstein",15,3,40.445,-0.730366666666667
150,0.001,45,13,"bhd",15,3,46.535,-0.689766666666667
150,0.001,45,13,"betabin",15,3,36,-0.76
150,0.001,45,13,"betabin_dynamic",15,3,NA,NA
150,0.001,45,14,"wasserstein",15,3,40.725,-0.7285
150,0.001,45,14,"bhd",15,3,46.92,-0.6872
150,0.001,45,14,"betabin",15,3,36,-0.76
150,0.001,45,14,"betabin_dynamic",15,3,NA,NA
150,0.001,45,15,"wasserstein",15,3,40.585,-0.729433333333333
150,0.001,45,15,"bhd",15,3,47.13,-0.6858
150,0.001,45,15,"betabin",15,3,36,-0.76
150,0.001,45,15,"betabin_dynamic",15,3,NA,NA
150,0.001,45,16,"wasserstein",15,3,40.41,-0.7306
150,0.001,45,16,"bhd",15,3,47.57,-0.682866666666667
150,0.001,45,16,"betabin",15,3,36,-0.76
150,0.001,45,16,"betabin_dynamic",15,3,NA,NA
150,0.001,45,17,"wasserstein",15,3,40.76,-0.728266666666667
150,0.001,45,17,"bhd",15,3,47.45,-0.683666666666667
150,0.001,45,17,"betabin",15,3,36,-0.76
150,0.001,45,17,"betabin_dynamic",15,3,NA,NA
150,0.001,45,18,"wasserstein",15,3,40.585,-0.729433333333333
150,0.001,45,18,"bhd",15,3,47.305,-0.684633333333333
150,0.001,45,18,"betabin",15,3,36,-0.76
150,0.001,45,18,"betabin_dynamic",15,3,NA,NA
150,0.001,45,19,"wasserstein",15,3,40.305,-0.7313
150,0.001,45,19,"bhd",15,3,47.105,-0.685966666666667
150,0.001,45,19,"betabin",15,3,36,-0.76
150,0.001,45,19,"betabin_dynamic",15,3,NA,NA
150,0.001,45,20,"wasserstein",15,3,40.9,-0.727333333333333
150,0.001,45,20,"bhd",15,3,47.62,-0.682533333333333
150,0.001,45,20,"betabin",15,3,36,-0.76
150,0.001,45,20,"betabin_dynamic",15,3,NA,NA
150,0.001,45,1,"wasserstein",15,6,39.97,-0.733533333333333
150,0.001,45,1,"bhd",15,6,54.62,-0.635866666666667
150,0.001,45,1,"betabin",15,6,36,-0.76
150,0.001,45,1,"betabin_dynamic",15,6,NA,NA
150,0.001,45,2,"wasserstein",15,6,41.405,-0.723966666666667
150,0.001,45,2,"bhd",15,6,54.62,-0.635866666666667
150,0.001,45,2,"betabin",15,6,36,-0.76
150,0.001,45,2,"betabin_dynamic",15,6,NA,NA
150,0.001,45,3,"wasserstein",15,6,40.07,-0.732866666666667
150,0.001,45,3,"bhd",15,6,53.96,-0.640266666666667
150,0.001,45,3,"betabin",15,6,36,-0.76
150,0.001,45,3,"betabin_dynamic",15,6,NA,NA
150,0.001,45,4,"wasserstein",15,6,40.24,-0.731733333333333
150,0.001,45,4,"bhd",15,6,54.45,-0.637
150,0.001,45,4,"betabin",15,6,36,-0.76
150,0.001,45,4,"betabin_dynamic",15,6,NA,NA
150,0.001,45,5,"wasserstein",15,6,40.415,-0.730566666666667
150,0.001,45,5,"bhd",15,6,54.86,-0.634266666666667
150,0.001,45,5,"betabin",15,6,36,-0.76
150,0.001,45,5,"betabin_dynamic",15,6,NA,NA
150,0.001,45,6,"wasserstein",15,6,40.315,-0.731233333333333
150,0.001,45,6,"bhd",15,6,54.295,-0.638033333333333
150,0.001,45,6,"betabin",15,6,36,-0.76
150,0.001,45,6,"betabin_dynamic",15,6,NA,NA
150,0.001,45,7,"wasserstein",15,6,40.565,-0.729566666666667
150,0.001,45,7,"bhd",15,6,54.775,-0.634833333333333
150,0.001,45,7,"betabin",15,6,36,-0.76
150,0.001,45,7,"betabin_dynamic",15,6,NA,NA
150,0.001,45,8,"wasserstein",15,6,40.49,-0.730066666666667
150,0.001,45,8,"bhd",15,6,55.015,-0.633233333333333
150,0.001,45,8,"betabin",15,6,36,-0.76
150,0.001,45,8,"betabin_dynamic",15,6,NA,NA
150,0.001,45,9,"wasserstein",15,6,39.47,-0.736866666666667
150,0.001,45,9,"bhd",15,6,54.535,-0.636433333333333
150,0.001,45,9,"betabin",15,6,36,-0.76
150,0.001,45,9,"betabin_dynamic",15,6,NA,NA
150,0.001,45,10,"wasserstein",15,6,39.905,-0.733966666666667
150,0.001,45,10,"bhd",15,6,54.6,-0.636
150,0.001,45,10,"betabin",15,6,36,-0.76
150,0.001,45,10,"betabin_dynamic",15,6,NA,NA
150,0.001,45,11,"wasserstein",15,6,39.395,-0.737366666666667
150,0.001,45,11,"bhd",15,6,53.805,-0.6413
150,0.001,45,11,"betabin",15,6,36,-0.76
150,0.001,45,11,"betabin_dynamic",15,6,NA,NA
150,0.001,45,12,"wasserstein",15,6,39.55,-0.736333333333333
150,0.001,45,12,"bhd",15,6,55.02,-0.6332
150,0.001,45,12,"betabin",15,6,36,-0.76
150,0.001,45,12,"betabin_dynamic",15,6,NA,NA
150,0.001,45,13,"wasserstein",15,6,40.05,-0.733
150,0.001,45,13,"bhd",15,6,53.64,-0.6424
150,0.001,45,13,"betabin",15,6,36,-0.76
150,0.001,45,13,"betabin_dynamic",15,6,NA,NA
150,0.001,45,14,"wasserstein",15,6,41.08,-0.726133333333333
150,0.001,45,14,"bhd",15,6,54.195,-0.6387
150,0.001,45,14,"betabin",15,6,36,-0.76
150,0.001,45,14,"betabin_dynamic",15,6,NA,NA
150,0.001,45,15,"wasserstein",15,6,40.76,-0.728266666666667
150,0.001,45,15,"bhd",15,6,55.355,-0.630966666666667
150,0.001,45,15,"betabin",15,6,36,-0.76
150,0.001,45,15,"betabin_dynamic",15,6,NA,NA
150,0.001,45,16,"wasserstein",15,6,40.745,-0.728366666666667
150,0.001,45,16,"bhd",15,6,54.45,-0.637
150,0.001,45,16,"betabin",15,6,36,-0.76
150,0.001,45,16,"betabin_dynamic",15,6,270,0.8
150,0.001,45,17,"wasserstein",15,6,39.9,-0.734
150,0.001,45,17,"bhd",15,6,54.535,-0.636433333333333
150,0.001,45,17,"betabin",15,6,36,-0.76
150,0.001,45,17,"betabin_dynamic",15,6,NA,NA
150,0.001,45,18,"wasserstein",15,6,40.56,-0.7296
150,0.001,45,18,"bhd",15,6,53.885,-0.640766666666667
150,0.001,45,18,"betabin",15,6,36,-0.76
150,0.001,45,18,"betabin_dynamic",15,6,NA,NA
150,0.001,45,19,"wasserstein",15,6,40.645,-0.729033333333333
150,0.001,45,19,"bhd",15,6,54.04,-0.639733333333333
150,0.001,45,19,"betabin",15,6,36,-0.76
150,0.001,45,19,"betabin_dynamic",15,6,NA,NA
150,0.001,45,20,"wasserstein",15,6,40.475,-0.730166666666667
150,0.001,45,20,"bhd",15,6,54.375,-0.6375
150,0.001,45,20,"betabin",15,6,36,-0.76
150,0.001,45,20,"betabin_dynamic",15,6,NA,NA
150,0.001,45,1,"wasserstein",51,3,38.77,-0.741533333333333
150,0.001,45,1,"bhd",51,3,42.43,-0.717133333333333
150,0.001,45,1,"betabin",51,3,36,-0.76
150,0.001,45,1,"betabin_dynamic",51,3,NA,NA
150,0.001,45,2,"wasserstein",51,3,39.08,-0.739466666666667
150,0.001,45,2,"bhd",51,3,42.865,-0.714233333333333
150,0.001,45,2,"betabin",51,3,36,-0.76
150,0.001,45,2,"betabin_dynamic",51,3,NA,NA
150,0.001,45,3,"wasserstein",51,3,39.25,-0.738333333333333
150,0.001,45,3,"bhd",51,3,42.655,-0.715633333333333
150,0.001,45,3,"betabin",51,3,36,-0.76
150,0.001,45,3,"betabin_dynamic",51,3,NA,NA
150,0.001,45,4,"wasserstein",51,3,39.07,-0.739533333333333
150,0.001,45,4,"bhd",51,3,42.275,-0.718166666666667
150,0.001,45,4,"betabin",51,3,36,-0.76
150,0.001,45,4,"betabin_dynamic",51,3,NA,NA
150,0.001,45,5,"wasserstein",51,3,39.39,-0.7374
150,0.001,45,5,"bhd",51,3,42.955,-0.713633333333333
150,0.001,45,5,"betabin",51,3,36,-0.76
150,0.001,45,5,"betabin_dynamic",51,3,NA,NA
150,0.001,45,6,"wasserstein",51,3,39.04,-0.739733333333333
150,0.001,45,6,"bhd",51,3,42.03,-0.7198
150,0.001,45,6,"betabin",51,3,36,-0.76
150,0.001,45,6,"betabin_dynamic",51,3,NA,NA
150,0.001,45,7,"wasserstein",51,3,38.8,-0.741333333333333
150,0.001,45,7,"bhd",51,3,42.015,-0.7199
150,0.001,45,7,"betabin",51,3,36,-0.76
150,0.001,45,7,"betabin_dynamic",51,3,NA,NA
150,0.001,45,8,"wasserstein",51,3,38.79,-0.7414
150,0.001,45,8,"bhd",51,3,43.775,-0.708166666666667
150,0.001,45,8,"betabin",51,3,36,-0.76
150,0.001,45,8,"betabin_dynamic",51,3,NA,NA
150,0.001,45,9,"wasserstein",51,3,39.51,-0.7366
150,0.001,45,9,"bhd",51,3,42.42,-0.7172
150,0.001,45,9,"betabin",51,3,36,-0.76
150,0.001,45,9,"betabin_dynamic",51,3,NA,NA
150,0.001,45,10,"wasserstein",51,3,39.4,-0.737333333333333
150,0.001,45,10,"bhd",51,3,43.32,-0.7112
150,0.001,45,10,"betabin",51,3,36,-0.76
150,0.001,45,10,"betabin_dynamic",51,3,NA,NA
150,0.001,45,11,"wasserstein",51,3,39.09,-0.7394
150,0.001,45,11,"bhd",51,3,42.57,-0.7162
150,0.001,45,11,"betabin",51,3,36,-0.76
150,0.001,45,11,"betabin_dynamic",51,3,NA,NA
150,0.001,45,12,"wasserstein",51,3,38.96,-0.740266666666667
150,0.001,45,12,"bhd",51,3,43.52,-0.709866666666667
150,0.001,45,12,"betabin",51,3,36,-0.76
150,0.001,45,12,"betabin_dynamic",51,3,NA,NA
150,0.001,45,13,"wasserstein",51,3,39.16,-0.738933333333333
150,0.001,45,13,"bhd",51,3,42.07,-0.719533333333333
150,0.001,45,13,"betabin",51,3,36,-0.76
150,0.001,45,13,"betabin_dynamic",51,3,NA,NA
150,0.001,45,14,"wasserstein",51,3,39.39,-0.7374
150,0.001,45,14,"bhd",51,3,42.475,-0.716833333333333
150,0.001,45,14,"betabin",51,3,36,-0.76
150,0.001,45,14,"betabin_dynamic",51,3,NA,NA
150,0.001,45,15,"wasserstein",51,3,38.98,-0.740133333333333
150,0.001,45,15,"bhd",51,3,43.515,-0.7099
150,0.001,45,15,"betabin",51,3,36,-0.76
150,0.001,45,15,"betabin_dynamic",51,3,NA,NA
150,0.001,45,16,"wasserstein",51,3,38.91,-0.7406
150,0.001,45,16,"bhd",51,3,42.005,-0.719966666666667
150,0.001,45,16,"betabin",51,3,36,-0.76
150,0.001,45,16,"betabin_dynamic",51,3,NA,NA
150,0.001,45,17,"wasserstein",51,3,39.07,-0.739533333333333
150,0.001,45,17,"bhd",51,3,42.005,-0.719966666666667
150,0.001,45,17,"betabin",51,3,36,-0.76
150,0.001,45,17,"betabin_dynamic",51,3,NA,NA
150,0.001,45,18,"wasserstein",51,3,38.92,-0.740533333333333
150,0.001,45,18,"bhd",51,3,41.96,-0.720266666666667
150,0.001,45,18,"betabin",51,3,36,-0.76
150,0.001,45,18,"betabin_dynamic",51,3,NA,NA
150,0.001,45,19,"wasserstein",51,3,38.99,-0.740066666666667
150,0.001,45,19,"bhd",51,3,41.66,-0.722266666666667
150,0.001,45,19,"betabin",51,3,36,-0.76
150,0.001,45,19,"betabin_dynamic",51,3,NA,NA
150,0.001,45,20,"wasserstein",51,3,39.35,-0.737666666666667
150,0.001,45,20,"bhd",51,3,41.885,-0.720766666666667
150,0.001,45,20,"betabin",51,3,36,-0.76
150,0.001,45,20,"betabin_dynamic",51,3,NA,NA
150,0.001,45,1,"wasserstein",51,6,41.08,-0.726133333333333
150,0.001,45,1,"bhd",51,6,45.195,-0.6987
150,0.001,45,1,"betabin",51,6,36,-0.76
150,0.001,45,1,"betabin_dynamic",51,6,NA,NA
150,0.001,45,2,"wasserstein",51,6,41.385,-0.7241
150,0.001,45,2,"bhd",51,6,45.555,-0.6963
150,0.001,45,2,"betabin",51,6,36,-0.76
150,0.001,45,2,"betabin_dynamic",51,6,NA,NA
150,0.001,45,3,"wasserstein",51,6,41.535,-0.7231
150,0.001,45,3,"bhd",51,6,44.98,-0.700133333333333
150,0.001,45,3,"betabin",51,6,36,-0.76
150,0.001,45,3,"betabin_dynamic",51,6,NA,NA
150,0.001,45,4,"wasserstein",51,6,41.17,-0.725533333333333
150,0.001,45,4,"bhd",51,6,45.43,-0.697133333333333
150,0.001,45,4,"betabin",51,6,36,-0.76
150,0.001,45,4,"betabin_dynamic",51,6,NA,NA
150,0.001,45,5,"wasserstein",51,6,41.135,-0.725766666666667
150,0.001,45,5,"bhd",51,6,46.075,-0.692833333333333
150,0.001,45,5,"betabin",51,6,36,-0.76
150,0.001,45,5,"betabin_dynamic",51,6,NA,NA
150,0.001,45,6,"wasserstein",51,6,40.84,-0.727733333333333
150,0.001,45,6,"bhd",51,6,45.36,-0.6976
150,0.001,45,6,"betabin",51,6,36,-0.76
150,0.001,45,6,"betabin_dynamic",51,6,NA,NA
150,0.001,45,7,"wasserstein",51,6,42.245,-0.718366666666667
150,0.001,45,7,"bhd",51,6,47.005,-0.686633333333333
150,0.001,45,7,"betabin",51,6,36,-0.76
150,0.001,45,7,"betabin_dynamic",51,6,NA,NA
150,0.001,45,8,"wasserstein",51,6,40.48,-0.730133333333333
150,0.001,45,8,"bhd",51,6,45.115,-0.699233333333333
150,0.001,45,8,"betabin",51,6,36,-0.76
150,0.001,45,8,"betabin_dynamic",51,6,NA,NA
