"true_Nc","sample_prop","n_sample","AFS","replicate","method","num_N_hypothesized","N_try_max_factor","N_est","bias"
100,0.7,70,"beta_L_shaped",23,"wasserstein",51,3,66.0416666666667,-0.339583333333333
100,0.7,70,"beta_L_shaped",23,"bhd",51,3,114.208333333333,0.142083333333333
100,0.7,70,"beta_L_shaped",23,"sherwin",51,3,97.0625,-0.029375
100,0.7,70,"beta_L_shaped",23,"nll",51,3,94.7291666666667,-0.0527083333333334
100,0.7,70,"beta_L_shaped",24,"wasserstein",51,3,67.125,-0.32875
100,0.7,70,"beta_L_shaped",24,"bhd",51,3,114.479166666667,0.144791666666667
100,0.7,70,"beta_L_shaped",24,"sherwin",51,3,110.833333333333,0.108333333333333
100,0.7,70,"beta_L_shaped",24,"nll",51,3,109.020833333333,0.0902083333333334
100,0.7,70,"beta_L_shaped",25,"wasserstein",51,3,71.1914893617021,-0.288085106382979
100,0.7,70,"beta_L_shaped",25,"bhd",51,3,125.531914893617,0.25531914893617
100,0.7,70,"beta_L_shaped",25,"sherwin",51,3,116.553191489362,0.165531914893617
100,0.7,70,"beta_L_shaped",25,"nll",51,3,115.723404255319,0.157234042553191
100,0.7,70,"beta_L_shaped",1,"wasserstein",51,6,75.0851063829787,-0.249148936170213
100,0.7,70,"beta_L_shaped",1,"bhd",51,6,151.531914893617,0.51531914893617
100,0.7,70,"beta_L_shaped",1,"sherwin",51,6,165.085106382979,0.650851063829787
100,0.7,70,"beta_L_shaped",1,"nll",51,6,161.255319148936,0.612553191489362
100,0.7,70,"beta_L_shaped",2,"wasserstein",51,6,73.6170212765958,-0.263829787234042
100,0.7,70,"beta_L_shaped",2,"bhd",51,6,124.617021276596,0.246170212765957
100,0.7,70,"beta_L_shaped",2,"sherwin",51,6,151.085106382979,0.510851063829787
100,0.7,70,"beta_L_shaped",2,"nll",51,6,142.127659574468,0.421276595744681
100,0.7,70,"beta_L_shaped",3,"wasserstein",51,6,71.8125,-0.281875
100,0.7,70,"beta_L_shaped",3,"bhd",51,6,166.6875,0.666875
100,0.7,70,"beta_L_shaped",3,"sherwin",51,6,181.208333333333,0.812083333333333
100,0.7,70,"beta_L_shaped",3,"nll",51,6,177.270833333333,0.772708333333333
100,0.7,70,"beta_L_shaped",4,"wasserstein",51,6,69.6875,-0.303125
100,0.7,70,"beta_L_shaped",4,"bhd",51,6,138.791666666667,0.387916666666667
100,0.7,70,"beta_L_shaped",4,"sherwin",51,6,144.333333333333,0.443333333333333
100,0.7,70,"beta_L_shaped",4,"nll",51,6,144.666666666667,0.446666666666667
100,0.7,70,"beta_L_shaped",5,"wasserstein",51,6,69.9795918367347,-0.300204081632653
100,0.7,70,"beta_L_shaped",5,"bhd",51,6,129.897959183673,0.298979591836735
100,0.7,70,"beta_L_shaped",5,"sherwin",51,6,137.755102040816,0.377551020408163
100,0.7,70,"beta_L_shaped",5,"nll",51,6,137.081632653061,0.370816326530612
100,0.7,70,"beta_L_shaped",6,"wasserstein",51,6,72.4893617021277,-0.275106382978723
100,0.7,70,"beta_L_shaped",6,"bhd",51,6,159.893617021277,0.598936170212766
100,0.7,70,"beta_L_shaped",6,"sherwin",51,6,166.404255319149,0.664042553191489
100,0.7,70,"beta_L_shaped",6,"nll",51,6,175.255319148936,0.752553191489362
100,0.7,70,"beta_L_shaped",7,"wasserstein",51,6,69.0625,-0.309375
100,0.7,70,"beta_L_shaped",7,"bhd",51,6,156.3125,0.563125
100,0.7,70,"beta_L_shaped",7,"sherwin",51,6,154.791666666667,0.547916666666667
100,0.7,70,"beta_L_shaped",7,"nll",51,6,154.375,0.54375
100,0.7,70,"beta_L_shaped",8,"wasserstein",51,6,68.3541666666667,-0.316458333333333
100,0.7,70,"beta_L_shaped",8,"bhd",51,6,131.0625,0.310625
100,0.7,70,"beta_L_shaped",8,"sherwin",51,6,134.083333333333,0.340833333333333
100,0.7,70,"beta_L_shaped",8,"nll",51,6,131.083333333333,0.310833333333333
100,0.7,70,"beta_L_shaped",9,"wasserstein",51,6,73.1063829787234,-0.268936170212766
100,0.7,70,"beta_L_shaped",9,"bhd",51,6,156.340425531915,0.563404255319149
100,0.7,70,"beta_L_shaped",9,"sherwin",51,6,166.234042553191,0.662340425531915
100,0.7,70,"beta_L_shaped",9,"nll",51,6,171.553191489362,0.715531914893617
100,0.7,70,"beta_L_shaped",10,"wasserstein",51,6,73.9583333333333,-0.260416666666667
100,0.7,70,"beta_L_shaped",10,"bhd",51,6,129.666666666667,0.296666666666667
100,0.7,70,"beta_L_shaped",10,"sherwin",51,6,133.583333333333,0.335833333333333
100,0.7,70,"beta_L_shaped",10,"nll",51,6,139.541666666667,0.395416666666667
100,0.7,70,"beta_L_shaped",11,"wasserstein",51,6,75.7916666666667,-0.242083333333333
100,0.7,70,"beta_L_shaped",11,"bhd",51,6,156.416666666667,0.564166666666667
100,0.7,70,"beta_L_shaped",11,"sherwin",51,6,175.4375,0.754375
100,0.7,70,"beta_L_shaped",11,"nll",51,6,178.666666666667,0.786666666666667
100,0.7,70,"beta_L_shaped",12,"wasserstein",51,6,69.6875,-0.303125
100,0.7,70,"beta_L_shaped",12,"bhd",51,6,158.104166666667,0.581041666666667
100,0.7,70,"beta_L_shaped",12,"sherwin",51,6,153.479166666667,0.534791666666667
100,0.7,70,"beta_L_shaped",12,"nll",51,6,150.895833333333,0.508958333333333
100,0.7,70,"beta_L_shaped",13,"wasserstein",51,6,73.5,-0.265
100,0.7,70,"beta_L_shaped",13,"bhd",51,6,129,0.29
100,0.7,70,"beta_L_shaped",13,"sherwin",51,6,143.1875,0.431875
100,0.7,70,"beta_L_shaped",13,"nll",51,6,151.395833333333,0.513958333333333
100,0.7,70,"beta_L_shaped",14,"wasserstein",51,6,72.4375,-0.275625
100,0.7,70,"beta_L_shaped",14,"bhd",51,6,145.625,0.45625
100,0.7,70,"beta_L_shaped",14,"sherwin",51,6,153.625,0.53625
100,0.7,70,"beta_L_shaped",14,"nll",51,6,163.020833333333,0.630208333333333
100,0.7,70,"beta_L_shaped",15,"wasserstein",51,6,65.8958333333333,-0.341041666666667
100,0.7,70,"beta_L_shaped",15,"bhd",51,6,139.479166666667,0.394791666666667
100,0.7,70,"beta_L_shaped",15,"sherwin",51,6,128.770833333333,0.287708333333333
100,0.7,70,"beta_L_shaped",15,"nll",51,6,126.375,0.26375
100,0.7,70,"beta_L_shaped",16,"wasserstein",51,6,70.3958333333333,-0.296041666666667
100,0.7,70,"beta_L_shaped",16,"bhd",51,6,119.145833333333,0.191458333333333
100,0.7,70,"beta_L_shaped",16,"sherwin",51,6,128.5625,0.285625
100,0.7,70,"beta_L_shaped",16,"nll",51,6,132.833333333333,0.328333333333333
100,0.7,70,"beta_L_shaped",17,"wasserstein",51,6,72.8085106382979,-0.271914893617021
100,0.7,70,"beta_L_shaped",17,"bhd",51,6,156.234042553192,0.562340425531915
100,0.7,70,"beta_L_shaped",17,"sherwin",51,6,167,0.67
100,0.7,70,"beta_L_shaped",17,"nll",51,6,159.31914893617,0.593191489361702
100,0.7,70,"beta_L_shaped",18,"wasserstein",51,6,70.4583333333333,-0.295416666666667
100,0.7,70,"beta_L_shaped",18,"bhd",51,6,129.958333333333,0.299583333333333
100,0.7,70,"beta_L_shaped",18,"sherwin",51,6,127.833333333333,0.278333333333333
100,0.7,70,"beta_L_shaped",18,"nll",51,6,128.770833333333,0.287708333333333
100,0.7,70,"beta_L_shaped",19,"wasserstein",51,6,70.9166666666667,-0.290833333333333
100,0.7,70,"beta_L_shaped",19,"bhd",51,6,146.0625,0.460625
100,0.7,70,"beta_L_shaped",19,"sherwin",51,6,154.354166666667,0.543541666666667
100,0.7,70,"beta_L_shaped",19,"nll",51,6,143.479166666667,0.434791666666667
100,0.7,70,"beta_L_shaped",20,"wasserstein",51,6,70.4583333333333,-0.295416666666667
100,0.7,70,"beta_L_shaped",20,"bhd",51,6,131.041666666667,0.310416666666667
100,0.7,70,"beta_L_shaped",20,"sherwin",51,6,144.229166666667,0.442291666666667
100,0.7,70,"beta_L_shaped",20,"nll",51,6,128.041666666667,0.280416666666667
100,0.7,70,"beta_L_shaped",21,"wasserstein",51,6,70.9166666666667,-0.290833333333333
100,0.7,70,"beta_L_shaped",21,"bhd",51,6,144.25,0.4425
100,0.7,70,"beta_L_shaped",21,"sherwin",51,6,142.375,0.42375
100,0.7,70,"beta_L_shaped",21,"nll",51,6,143.1875,0.431875
100,0.7,70,"beta_L_shaped",22,"wasserstein",51,6,73.5744680851064,-0.264255319148936
100,0.7,70,"beta_L_shaped",22,"bhd",51,6,162.042553191489,0.620425531914894
100,0.7,70,"beta_L_shaped",22,"sherwin",51,6,164.851063829787,0.648510638297872
100,0.7,70,"beta_L_shaped",22,"nll",51,6,167.936170212766,0.67936170212766
100,0.7,70,"beta_L_shaped",23,"wasserstein",51,6,75.5531914893617,-0.244468085106383
100,0.7,70,"beta_L_shaped",23,"bhd",51,6,166.127659574468,0.661276595744681
100,0.7,70,"beta_L_shaped",23,"sherwin",51,6,184.127659574468,0.841276595744681
100,0.7,70,"beta_L_shaped",23,"nll",51,6,190.404255319149,0.904042553191489
100,0.7,70,"beta_L_shaped",24,"wasserstein",51,6,74.4897959183673,-0.255102040816326
100,0.7,70,"beta_L_shaped",24,"bhd",51,6,153.448979591837,0.534489795918367
100,0.7,70,"beta_L_shaped",24,"sherwin",51,6,162.34693877551,0.623469387755102
100,0.7,70,"beta_L_shaped",24,"nll",51,6,166.795918367347,0.667959183673469
100,0.7,70,"beta_L_shaped",25,"wasserstein",51,6,72.0816326530612,-0.279183673469388
100,0.7,70,"beta_L_shaped",25,"bhd",51,6,155.224489795918,0.552244897959184
100,0.7,70,"beta_L_shaped",25,"sherwin",51,6,160.69387755102,0.606938775510204
100,0.7,70,"beta_L_shaped",25,"nll",51,6,160.122448979592,0.601224489795918
100,0.7,70,"uniform",1,"wasserstein",15,3,65.9,-0.341
100,0.7,70,"uniform",1,"bhd",15,3,83.5,-0.165
100,0.7,70,"uniform",1,"sherwin",15,3,89.44,-0.1056
100,0.7,70,"uniform",1,"nll",15,3,102.86,0.0285999999999999
100,0.7,70,"uniform",2,"wasserstein",15,3,62.82,-0.3718
100,0.7,70,"uniform",2,"bhd",15,3,81.3,-0.187
100,0.7,70,"uniform",2,"sherwin",15,3,83.94,-0.1606
100,0.7,70,"uniform",2,"nll",15,3,91.64,-0.0835999999999999
100,0.7,70,"uniform",3,"wasserstein",15,3,61.5,-0.385
100,0.7,70,"uniform",3,"bhd",15,3,72.72,-0.2728
100,0.7,70,"uniform",3,"sherwin",15,3,77.56,-0.2244
100,0.7,70,"uniform",3,"nll",15,3,78,-0.22
100,0.7,70,"uniform",4,"wasserstein",15,3,64.36,-0.3564
100,0.7,70,"uniform",4,"bhd",15,3,86.14,-0.1386
100,0.7,70,"uniform",4,"sherwin",15,3,89.44,-0.1056
100,0.7,70,"uniform",4,"nll",15,3,99.12,-0.00879999999999995
100,0.7,70,"uniform",5,"wasserstein",15,3,63.7,-0.363
100,0.7,70,"uniform",5,"bhd",15,3,75.14,-0.2486
100,0.7,70,"uniform",5,"sherwin",15,3,81.74,-0.1826
100,0.7,70,"uniform",5,"nll",15,3,82.84,-0.1716
100,0.7,70,"uniform",6,"wasserstein",15,3,65.6530612244898,-0.343469387755102
100,0.7,70,"uniform",6,"bhd",15,3,77.7755102040816,-0.222244897959184
100,0.7,70,"uniform",6,"sherwin",15,3,82.9387755102041,-0.170612244897959
100,0.7,70,"uniform",6,"nll",15,3,87.4285714285714,-0.125714285714286
100,0.7,70,"uniform",7,"wasserstein",15,3,65.68,-0.3432
100,0.7,70,"uniform",7,"bhd",15,3,78.66,-0.2134
100,0.7,70,"uniform",7,"sherwin",15,3,87.24,-0.1276
100,0.7,70,"uniform",7,"nll",15,3,87.46,-0.1254
100,0.7,70,"uniform",8,"wasserstein",15,3,65.68,-0.3432
100,0.7,70,"uniform",8,"bhd",15,3,82.62,-0.1738
100,0.7,70,"uniform",8,"sherwin",15,3,88.12,-0.1188
100,0.7,70,"uniform",8,"nll",15,3,97.36,-0.0264
100,0.7,70,"uniform",9,"wasserstein",15,3,62.6,-0.374
100,0.7,70,"uniform",9,"bhd",15,3,77.56,-0.2244
100,0.7,70,"uniform",9,"sherwin",15,3,82.18,-0.1782
100,0.7,70,"uniform",9,"nll",15,3,85.04,-0.1496
100,0.7,70,"uniform",10,"wasserstein",15,3,66.12,-0.3388
100,0.7,70,"uniform",10,"bhd",15,3,87.02,-0.1298
100,0.7,70,"uniform",10,"sherwin",15,3,94.94,-0.0506
100,0.7,70,"uniform",10,"nll",15,3,96.7,-0.033
100,0.7,70,"uniform",11,"wasserstein",15,3,64.36,-0.3564
100,0.7,70,"uniform",11,"bhd",15,3,81.96,-0.1804
100,0.7,70,"uniform",11,"sherwin",15,3,83.06,-0.1694
100,0.7,70,"uniform",11,"nll",15,3,90.1,-0.0990000000000001
100,0.7,70,"uniform",12,"wasserstein",15,3,63.92,-0.3608
100,0.7,70,"uniform",12,"bhd",15,3,78.44,-0.2156
100,0.7,70,"uniform",12,"sherwin",15,3,82.62,-0.1738
100,0.7,70,"uniform",12,"nll",15,3,86.58,-0.1342
100,0.7,70,"uniform",13,"wasserstein",15,3,63.26,-0.3674
100,0.7,70,"uniform",13,"bhd",15,3,77.12,-0.2288
100,0.7,70,"uniform",13,"sherwin",15,3,78.66,-0.2134
100,0.7,70,"uniform",13,"nll",15,3,84.16,-0.1584
100,0.7,70,"uniform",14,"wasserstein",15,3,63.92,-0.3608
100,0.7,70,"uniform",14,"bhd",15,3,81.3,-0.187
100,0.7,70,"uniform",14,"sherwin",15,3,82.62,-0.1738
100,0.7,70,"uniform",14,"nll",15,3,87.46,-0.1254
100,0.7,70,"uniform",15,"wasserstein",15,3,65.46,-0.3454
100,0.7,70,"uniform",15,"bhd",15,3,75.14,-0.2486
100,0.7,70,"uniform",15,"sherwin",15,3,81.08,-0.1892
100,0.7,70,"uniform",15,"nll",15,3,81.3,-0.187
100,0.7,70,"uniform",16,"wasserstein",15,3,63.04,-0.3696
100,0.7,70,"uniform",16,"bhd",15,3,86.14,-0.1386
100,0.7,70,"uniform",16,"sherwin",15,3,88.56,-0.1144
100,0.7,70,"uniform",16,"nll",15,3,90.76,-0.0924
100,0.7,70,"uniform",17,"wasserstein",15,3,66.56,-0.3344
100,0.7,70,"uniform",17,"bhd",15,3,83.72,-0.1628
100,0.7,70,"uniform",17,"sherwin",15,3,86.58,-0.1342
100,0.7,70,"uniform",17,"nll",15,3,90.76,-0.0924
100,0.7,70,"uniform",18,"wasserstein",15,3,64.14,-0.3586
100,0.7,70,"uniform",18,"bhd",15,3,83.5,-0.165
100,0.7,70,"uniform",18,"sherwin",15,3,88.34,-0.1166
100,0.7,70,"uniform",18,"nll",15,3,93.84,-0.0616
100,0.7,70,"uniform",19,"wasserstein",15,3,63.48,-0.3652
100,0.7,70,"uniform",19,"bhd",15,3,78,-0.22
100,0.7,70,"uniform",19,"sherwin",15,3,80.64,-0.1936
100,0.7,70,"uniform",19,"nll",15,3,85.7,-0.143
100,0.7,70,"uniform",20,"wasserstein",15,3,65.24,-0.3476
100,0.7,70,"uniform",20,"bhd",15,3,84.6,-0.154
100,0.7,70,"uniform",20,"sherwin",15,3,94.06,-0.0594
100,0.7,70,"uniform",20,"nll",15,3,94.5,-0.055
100,0.7,70,"uniform",21,"wasserstein",15,3,64.36,-0.3564
100,0.7,70,"uniform",21,"bhd",15,3,81.74,-0.1826
100,0.7,70,"uniform",21,"sherwin",15,3,86.36,-0.1364
100,0.7,70,"uniform",21,"nll",15,3,87.9,-0.121
100,0.7,70,"uniform",22,"wasserstein",15,3,62.16,-0.3784
100,0.7,70,"uniform",22,"bhd",15,3,77.78,-0.2222
100,0.7,70,"uniform",22,"sherwin",15,3,80.42,-0.1958
100,0.7,70,"uniform",22,"nll",15,3,82.84,-0.1716
100,0.7,70,"uniform",23,"wasserstein",15,3,64.8,-0.352
100,0.7,70,"uniform",23,"bhd",15,3,85.04,-0.1496
100,0.7,70,"uniform",23,"sherwin",15,3,84.82,-0.1518
100,0.7,70,"uniform",23,"nll",15,3,92.52,-0.0747999999999999
100,0.7,70,"uniform",24,"wasserstein",15,3,65.46,-0.3454
100,0.7,70,"uniform",24,"bhd",15,3,86.58,-0.1342
100,0.7,70,"uniform",24,"sherwin",15,3,92.96,-0.0703999999999999
100,0.7,70,"uniform",24,"nll",15,3,99.34,-0.00659999999999997
100,0.7,70,"uniform",25,"wasserstein",15,3,61.94,-0.3806
100,0.7,70,"uniform",25,"bhd",15,3,74.26,-0.2574
100,0.7,70,"uniform",25,"sherwin",15,3,77.56,-0.2244
100,0.7,70,"uniform",25,"nll",15,3,84.38,-0.1562
100,0.7,70,"uniform",1,"wasserstein",15,6,67.96,-0.3204
100,0.7,70,"uniform",1,"bhd",15,6,97.6,-0.0240000000000001
100,0.7,70,"uniform",1,"sherwin",15,6,106.44,0.0644
100,0.7,70,"uniform",1,"nll",15,6,105.92,0.0591999999999999
100,0.7,70,"uniform",2,"wasserstein",15,6,67.44,-0.3256
100,0.7,70,"uniform",2,"bhd",15,6,112.16,0.1216
100,0.7,70,"uniform",2,"sherwin",15,6,111.12,0.1112
100,0.7,70,"uniform",2,"nll",15,6,125.68,0.2568
100,0.7,70,"uniform",3,"wasserstein",15,6,61.72,-0.3828
100,0.7,70,"uniform",3,"bhd",15,6,97.6,-0.0240000000000001
100,0.7,70,"uniform",3,"sherwin",15,6,93.44,-0.0656
100,0.7,70,"uniform",3,"nll",15,6,103.84,0.0384
100,0.7,70,"uniform",4,"wasserstein",15,6,67.96,-0.3204
100,0.7,70,"uniform",4,"bhd",15,6,90.32,-0.0968000000000001
100,0.7,70,"uniform",4,"sherwin",15,6,96.04,-0.0396000000000001
100,0.7,70,"uniform",4,"nll",15,6,100.2,0.00200000000000003
100,0.7,70,"uniform",5,"wasserstein",15,6,70.56,-0.2944
100,0.7,70,"uniform",5,"bhd",15,6,98.64,-0.0136
100,0.7,70,"uniform",5,"sherwin",15,6,95,-0.05
100,0.7,70,"uniform",5,"nll",15,6,98.64,-0.0136
100,0.7,70,"uniform",6,"wasserstein",15,6,69,-0.31
100,0.7,70,"uniform",6,"bhd",15,6,91.88,-0.0812
100,0.7,70,"uniform",6,"sherwin",15,6,95,-0.05
100,0.7,70,"uniform",6,"nll",15,6,100.72,0.00719999999999985
100,0.7,70,"uniform",7,"wasserstein",15,6,69,-0.31
100,0.7,70,"uniform",7,"bhd",15,6,105.92,0.0591999999999999
100,0.7,70,"uniform",7,"sherwin",15,6,118.92,0.1892
100,0.7,70,"uniform",7,"nll",15,6,123.6,0.236
100,0.7,70,"uniform",8,"wasserstein",15,6,69.52,-0.3048
100,0.7,70,"uniform",8,"bhd",15,6,114.76,0.1476
100,0.7,70,"uniform",8,"sherwin",15,6,124.12,0.2412
100,0.7,70,"uniform",8,"nll",15,6,123.08,0.2308
100,0.7,70,"uniform",9,"wasserstein",15,6,67.96,-0.3204
100,0.7,70,"uniform",9,"bhd",15,6,97.08,-0.0292
100,0.7,70,"uniform",9,"sherwin",15,6,100.2,0.00200000000000003
100,0.7,70,"uniform",9,"nll",15,6,102.28,0.0228
100,0.7,70,"uniform",10,"wasserstein",15,6,64.32,-0.3568
100,0.7,70,"uniform",10,"bhd",15,6,90.84,-0.0916
100,0.7,70,"uniform",10,"sherwin",15,6,96.04,-0.0396000000000001
100,0.7,70,"uniform",10,"nll",15,6,98.64,-0.0135999999999999
100,0.7,70,"uniform",11,"wasserstein",15,6,67.96,-0.3204
100,0.7,70,"uniform",11,"bhd",15,6,97.08,-0.0292
100,0.7,70,"uniform",11,"sherwin",15,6,93.44,-0.0656
100,0.7,70,"uniform",11,"nll",15,6,101.76,0.0176
100,0.7,70,"uniform",12,"wasserstein",15,6,64.32,-0.3568
100,0.7,70,"uniform",12,"bhd",15,6,102.8,0.028
100,0.7,70,"uniform",12,"sherwin",15,6,103.84,0.0383999999999999
100,0.7,70,"uniform",12,"nll",15,6,113.2,0.132
100,0.7,70,"uniform",13,"wasserstein",15,6,66.4,-0.336
100,0.7,70,"uniform",13,"bhd",15,6,98.64,-0.0135999999999999
100,0.7,70,"uniform",13,"sherwin",15,6,103.84,0.0383999999999999
100,0.7,70,"uniform",13,"nll",15,6,107.48,0.0747999999999999
100,0.7,70,"uniform",14,"wasserstein",15,6,65.36,-0.3464
100,0.7,70,"uniform",14,"bhd",15,6,103.84,0.0383999999999999
100,0.7,70,"uniform",14,"sherwin",15,6,109.04,0.0904000000000001
100,0.7,70,"uniform",14,"nll",15,6,109.56,0.0956000000000002
100,0.7,70,"uniform",15,"wasserstein",15,6,72.64,-0.2736
100,0.7,70,"uniform",15,"bhd",15,6,112.68,0.1268
100,0.7,70,"uniform",15,"sherwin",15,6,135.04,0.3504
100,0.7,70,"uniform",15,"nll",15,6,141.8,0.418
100,0.7,70,"uniform",16,"wasserstein",15,6,67.44,-0.3256
100,0.7,70,"uniform",16,"bhd",15,6,101.24,0.0124
100,0.7,70,"uniform",16,"sherwin",15,6,109.56,0.0956000000000002
100,0.7,70,"uniform",16,"nll",15,6,120.48,0.2048
100,0.7,70,"uniform",17,"wasserstein",15,6,62.24,-0.3776
100,0.7,70,"uniform",17,"bhd",15,6,97.08,-0.0291999999999999
100,0.7,70,"uniform",17,"sherwin",15,6,93.44,-0.0656
100,0.7,70,"uniform",17,"nll",15,6,99.16,-0.00839999999999989
100,0.7,70,"uniform",18,"wasserstein",15,6,68.48,-0.3152
100,0.7,70,"uniform",18,"bhd",15,6,93.96,-0.0603999999999999
100,0.7,70,"uniform",18,"sherwin",15,6,92.4,-0.0759999999999999
100,0.7,70,"uniform",18,"nll",15,6,98.12,-0.0188
100,0.7,70,"uniform",19,"wasserstein",15,6,64.84,-0.3516
100,0.7,70,"uniform",19,"bhd",15,6,100.72,0.00719999999999985
100,0.7,70,"uniform",19,"sherwin",15,6,104.36,0.0435999999999999
100,0.7,70,"uniform",19,"nll",15,6,105.4,0.0540000000000001
100,0.7,70,"uniform",20,"wasserstein",15,6,64.84,-0.3516
100,0.7,70,"uniform",20,"bhd",15,6,92.92,-0.0708
100,0.7,70,"uniform",20,"sherwin",15,6,101.76,0.0176
100,0.7,70,"uniform",20,"nll",15,6,109.04,0.0903999999999999
100,0.7,70,"uniform",21,"wasserstein",15,6,69,-0.31
100,0.7,70,"uniform",21,"bhd",15,6,108.52,0.0852000000000001
100,0.7,70,"uniform",21,"sherwin",15,6,126.72,0.2672
100,0.7,70,"uniform",21,"nll",15,6,131.4,0.314
100,0.7,70,"uniform",22,"wasserstein",15,6,66.92,-0.3308
100,0.7,70,"uniform",22,"bhd",15,6,105.4,0.0540000000000001
100,0.7,70,"uniform",22,"sherwin",15,6,118.92,0.1892
100,0.7,70,"uniform",22,"nll",15,6,121.52,0.2152
100,0.7,70,"uniform",23,"wasserstein",15,6,71.6,-0.284
100,0.7,70,"uniform",23,"bhd",15,6,90.84,-0.0916
100,0.7,70,"uniform",23,"sherwin",15,6,99.16,-0.00840000000000003
100,0.7,70,"uniform",23,"nll",15,6,98.64,-0.0136
100,0.7,70,"uniform",24,"wasserstein",15,6,69.52,-0.3048
100,0.7,70,"uniform",24,"bhd",15,6,98.12,-0.0188
100,0.7,70,"uniform",24,"sherwin",15,6,110.6,0.106
100,0.7,70,"uniform",24,"nll",15,6,102.8,0.028
100,0.7,70,"uniform",25,"wasserstein",15,6,66.4,-0.336
100,0.7,70,"uniform",25,"bhd",15,6,114.24,0.1424
100,0.7,70,"uniform",25,"sherwin",15,6,115.28,0.1528
100,0.7,70,"uniform",25,"nll",15,6,121,0.21
100,0.7,70,"uniform",1,"wasserstein",51,3,59.64,-0.4036
100,0.7,70,"uniform",1,"bhd",51,3,73.8,-0.262
100,0.7,70,"uniform",1,"sherwin",51,3,80,-0.2
100,0.7,70,"uniform",1,"nll",51,3,82.4,-0.176
100,0.7,70,"uniform",2,"wasserstein",51,3,61.28,-0.3872
100,0.7,70,"uniform",2,"bhd",51,3,77.74,-0.2226
100,0.7,70,"uniform",2,"sherwin",51,3,83.28,-0.1672
100,0.7,70,"uniform",2,"nll",51,3,83.54,-0.1646
100,0.7,70,"uniform",3,"wasserstein",51,3,60.68,-0.3932
100,0.7,70,"uniform",3,"bhd",51,3,72.34,-0.2766
100,0.7,70,"uniform",3,"sherwin",51,3,76.02,-0.2398
100,0.7,70,"uniform",3,"nll",51,3,82.88,-0.1712
100,0.7,70,"uniform",4,"wasserstein",51,3,60.8,-0.392
100,0.7,70,"uniform",4,"bhd",51,3,75.24,-0.2476
100,0.7,70,"uniform",4,"sherwin",51,3,76.5,-0.235
100,0.7,70,"uniform",4,"nll",51,3,82.68,-0.1732
100,0.7,70,"uniform",5,"wasserstein",51,3,59.82,-0.4018
100,0.7,70,"uniform",5,"bhd",51,3,70.94,-0.2906
100,0.7,70,"uniform",5,"sherwin",51,3,72.18,-0.2782
100,0.7,70,"uniform",5,"nll",51,3,76.84,-0.2316
100,0.7,70,"uniform",6,"wasserstein",51,3,61.42,-0.3858
100,0.7,70,"uniform",6,"bhd",51,3,76.36,-0.2364
100,0.7,70,"uniform",6,"sherwin",51,3,79.88,-0.2012
100,0.7,70,"uniform",6,"nll",51,3,85.2,-0.148
100,0.7,70,"uniform",7,"wasserstein",51,3,61.76,-0.3824
100,0.7,70,"uniform",7,"bhd",51,3,81.82,-0.1818
100,0.7,70,"uniform",7,"sherwin",51,3,86.78,-0.1322
100,0.7,70,"uniform",7,"nll",51,3,89.78,-0.1022
100,0.7,70,"uniform",8,"wasserstein",51,3,61.22,-0.3878
100,0.7,70,"uniform",8,"bhd",51,3,70.84,-0.2916
100,0.7,70,"uniform",8,"sherwin",51,3,77,-0.23
100,0.7,70,"uniform",8,"nll",51,3,79.44,-0.2056
100,0.7,70,"uniform",9,"wasserstein",51,3,63,-0.37
100,0.7,70,"uniform",9,"bhd",51,3,87.32,-0.1268
100,0.7,70,"uniform",9,"sherwin",51,3,93.84,-0.0616
100,0.7,70,"uniform",9,"nll",51,3,95.56,-0.0444
100,0.7,70,"uniform",10,"wasserstein",51,3,61.44,-0.3856
100,0.7,70,"uniform",10,"bhd",51,3,71.04,-0.2896
100,0.7,70,"uniform",10,"sherwin",51,3,74.58,-0.2542
100,0.7,70,"uniform",10,"nll",51,3,76.12,-0.2388
100,0.7,70,"uniform",11,"wasserstein",51,3,63.04,-0.3696
100,0.7,70,"uniform",11,"bhd",51,3,82.14,-0.1786
100,0.7,70,"uniform",11,"sherwin",51,3,89.32,-0.1068
100,0.7,70,"uniform",11,"nll",51,3,90.2,-0.098
100,0.7,70,"uniform",12,"wasserstein",51,3,62.98,-0.3702
100,0.7,70,"uniform",12,"bhd",51,3,75.98,-0.2402
100,0.7,70,"uniform",12,"sherwin",51,3,85.52,-0.1448
